symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url
NNBR,NN Inc. Common Stock,$3.85,-0.05,-1.282%,205375,189286983.00,United States,1994,Industrial Machinery/Components,Industrials,/market-activity/stocks/nnbr
NNDM,Nano Dimension Ltd. American Depositary Shares,$2.39,-0.04,-1.646%,1251297,570245743.00,Israel,,Electrical Products,Technology,/market-activity/stocks/nndm
NNI,Nelnet Inc. Common Stock,$95.32,0.91,0.964%,91411,3530793778.00,United States,2003,Finance: Consumer Services,Finance,/market-activity/stocks/nni
NNN,NNN REIT Inc. Common Stock,$40.00,0.23,0.578%,1066513,7298995000.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/nnn
NNOX,NANO-X IMAGING LTD Ordinary Shares,$8.60,-0.47,-5.182%,1030573,474290000.00,Israel,2020,Medical Electronics,Health Care,/market-activity/stocks/nnox
NNVC,NanoViricides Inc. Common Stock,$1.10,-0.075,-6.383%,22323,12956900.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nnvc
NNY,Nuveen New York Municipal Value Fund Common Stock,$8.1941,0.0141,0.172%,28432,0.00,United States,1988,Investment Managers,Finance,/market-activity/stocks/nny
NOA,North American Construction Group Ltd. Common Shares (no par),$20.54,-0.11,-0.533%,98050,571572372.00,Canada,2006,Meat/Poultry/Fish,Consumer Staples,/market-activity/stocks/noa
NOAH,Noah Holdings Limited American Depositary Shares,$11.62,-0.38,-3.167%,112154,742415163.00,China,2010,Investment Managers,Finance,/market-activity/stocks/noah
NOC,Northrop Grumman Corporation Common Stock,$462.58,10.08,2.228%,1213913,69403516419.00,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/noc
NODK,NI Holdings Inc. Common Stock,$15.16,0.48,3.27%,11875,312529221.00,United States,2017,Property-Casualty Insurers,Finance,/market-activity/stocks/nodk
NOG,Northern Oil and Gas Inc. Common Stock,$42.50,0.45,1.07%,1413531,4287107898.00,United States,2022,Oil & Gas Production,Energy,/market-activity/stocks/nog
NOK,Nokia Corporation Sponsored American Depositary Shares,$3.52,0.07,2.029%,17394016,19759508229.00,Finland,1994,Radio And Television Broadcasting And Communications Equipment,Technology,/market-activity/stocks/nok
NOM,Nuveen Missouri Quality Municipal Income Fund ,$9.94,-0.04,-0.401%,4305,0.00,United States,1993,Investment Managers,Finance,/market-activity/stocks/nom
NOMD,Nomad Foods Limited Ordinary Shares,$18.56,0.21,1.144%,353670,3028382007.00,United Kingdom,2016,Packaged Foods,Consumer Staples,/market-activity/stocks/nomd
NOTE,FiscalNote Holdings Inc. Class A common stock,$1.15,-0.09,-7.258%,504796,150661177.00,United States,2022,EDP Services,Technology,/market-activity/stocks/note
NOTV,Inotiv Inc. Common Stock,$4.32,-0.38,-8.085%,702739,111415738.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/notv
NOV,NOV Inc. Common Stock,$18.75,0.25,1.351%,3187199,7387566544.00,United States,,Metal Fabrications,Industrials,/market-activity/stocks/nov
NOVA,Sunnova Energy International Inc. Common Stock,$3.80,0.02,0.529%,10230066,465440287.00,United States,2019,Power Generation,Utilities,/market-activity/stocks/nova
NOVT,Novanta Inc. Common Stock,$149.41,-0.61,-0.407%,161045,5355670477.00,United States,,,,/market-activity/stocks/novt
NOVV,Nova Vision Acquisition Corp. Ordinary share,$11.80,0.0,0.00%,1322,0.00,Hong Kong,2021,Blank Checks,Finance,/market-activity/stocks/novv
NOVVU,Nova Vision Acquisition Corp. Unit,$11.74,0.0,0.00%,10,0.00,Hong Kong,2021,Blank Checks,Finance,/market-activity/stocks/novvu
NOW,ServiceNow Inc. Common Stock,$713.91,-17.45,-2.386%,1540217,146351550000.00,United States,2012,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/now
NPAB,New Providence Acquisition Corp. II Class A Common Stock,$10.87,0.07,0.648%,119161,0.00,United States,2021,Blank Checks,Finance,/market-activity/stocks/npab
NPABW,New Providence Acquisition Corp. II Warrant,$0.0595,0.0144,31.929%,1100,0.00,United States,2021,Blank Checks,Finance,/market-activity/stocks/npabw
NPCE,Neuropace Inc. Common Stock,$13.98,-0.02,-0.143%,96236,396258025.00,United States,2021,Medical Specialities,Health Care,/market-activity/stocks/npce
NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,$9.95,-0.02,-0.201%,60662,0.00,,2021,Investment Managers,Finance,/market-activity/stocks/npct
NPFD,Nuveen Variable Rate Preferred & Income Fund Common Shares,$16.87,0.02,0.119%,15129,0.00,,2021,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/npfd
NPK,National Presto Industries Inc. Common Stock,$81.60,1.61,2.013%,29431,580785144.00,United States,,Ordnance And Accessories,Industrials,/market-activity/stocks/npk
NPO,Enpro Inc. Common Stock,$149.02,-0.24,-0.161%,108923,3142351360.00,United States,,Metal Fabrications,Industrials,/market-activity/stocks/npo
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,$10.61,-0.01,-0.094%,27088,0.00,United States,1993,Investment Managers,Finance,/market-activity/stocks/npv
NPWR,NET Power Inc. Class A Common Stock,$10.81,0.26,2.464%,615909,2310765739.00,United States,2021,Industrial Machinery/Components,Energy,/market-activity/stocks/npwr
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,$11.49,0.03,0.262%,30490,0.00,United States,1991,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/nqp
NR,Newpark Resources Inc. Common Stock,$7.39,0.11,1.511%,522706,629640208.00,United States,,Metal Fabrications,Industrials,/market-activity/stocks/nr
NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,$3.37,-0.07,-2.035%,20562,16533328.00,United States,2016,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrbo
NRC,National Research Corporation Common Stock (Delaware),$34.03,1.16,3.529%,68389,811766185.00,United States,,Biotechnology: Commercial Physical & Biological Resarch,Health Care,/market-activity/stocks/nrc
NRDS,NerdWallet Inc. Class A Common Stock,$13.31,0.05,0.377%,387265,1024967096.00,United States,2021,EDP Services,Technology,/market-activity/stocks/nrds
NRDY,Nerdy Inc. Class A Common Stock,$2.53,-0.09,-3.435%,982224,439498484.00,United States,2020,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/nrdy
NREF,NexPoint Real Estate Finance Inc. Common Stock,$13.26,0.25,1.922%,31709,233286415.00,United States,2020,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/nref
NRG,NRG Energy Inc. Common Stock,$69.97,-0.55,-0.78%,3986783,14555230210.00,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/nrg
NRGV,Energy Vault Holdings Inc. Common Stock,$1.08,0.01,0.935%,669479,158845712.00,United States,2021,Industrial Machinery/Components,Miscellaneous,/market-activity/stocks/nrgv
NRIM,Northrim BanCorp Inc Common Stock,$46.39,1.32,2.929%,16054,255125423.00,United States,,Savings Institutions,Finance,/market-activity/stocks/nrim
NRIX,Nurix Therapeutics Inc. Common stock,$13.59,-0.85,-5.886%,1017281,667959290.00,United States,2020,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrix
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,$10.62,0.035,0.331%,96590,0.00,United States,2002,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/nrk
NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,$3.021,0.021,0.70%,96241,0.00,United States,2003,Finance/Investors Services,Finance,/market-activity/stocks/nro
NRP,Natural Resource Partners LP Limited Partnership,$89.47,-0.03,-0.034%,30633,1130421420.00,United States,2002,Coal Mining,Energy,/market-activity/stocks/nrp
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,$1.42,-0.1,-6.579%,121555,21838240.00,Israel,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrsn
NRT,North European Oil Royality Trust Common Stock,$6.85,0.03,0.44%,89551,62955542.00,United States,,Oil & Gas Production,Energy,/market-activity/stocks/nrt
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),$24.62,0.22,0.902%,12767,0.00,United States,2019,Diversified Financial Services,Finance,/market-activity/stocks/nruc
NRXP,NRX Pharmaceuticals Inc. Common Stock,$3.04,0.02,0.662%,232040,29092733.00,United States,2017,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrxp
NRXPW,NRX Pharmaceuticals Inc. Warrant,$0.1651,-0.0049,-2.882%,20087,1580003.00,United States,2017,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrxpw
NRXS,Neuraxis Inc. Common Stock,$3.14,-0.1099,-3.382%,976,20707977.00,,2023,,,/market-activity/stocks/nrxs
NS,Nustar Energy L.P.  Common Units,$22.11,0.46,2.125%,560818,2783550456.00,United States,,Natural Gas Distribution,Energy,/market-activity/stocks/ns
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,$35.50,0.24,0.681%,558068,2839193014.00,United States,2015,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/nsa
NSC,Norfolk Southern Corporation Common Stock,$241.28,1.01,0.42%,963434,54500690250.00,United States,,Railroads,Industrials,/market-activity/stocks/nsc
NSIT,Insight Enterprises Inc. Common Stock,$182.58,1.58,0.873%,209994,5950311778.00,United States,1995,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/nsit
NSP,Insperity Inc. Common Stock,$108.35,1.55,1.451%,229617,4040309415.00,United States,,Professional Services,Consumer Discretionary,/market-activity/stocks/nsp
NSPR,InspireMD Inc. Common Stock,$2.09,-0.0509,-2.378%,15876,49024273.00,Israel,,Medical/Dental Instruments,Health Care,/market-activity/stocks/nspr
NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,$25.20,-0.03,-0.119%,46401,3172567684.00,United States,,Natural Gas Distribution,Energy,/market-activity/stocks/nss
NSSC,NAPCO Security Technologies Inc. Common Stock,$40.02,0.29,0.73%,708199,1472015200.00,United States,,Telecommunications Equipment,Telecommunications,/market-activity/stocks/nssc
NSTS,NSTS Bancorp Inc. Common Stock,$9.57,-0.005,-0.052%,227,50867048.00,United States,2022,Savings Institutions,Finance,/market-activity/stocks/nsts
NSYS,Nortech Systems Incorporated Common Stock,$16.44,-0.065,-0.394%,3703,45048526.00,United States,,Industrial Machinery/Components,Technology,/market-activity/stocks/nsys
NTAP,NetApp Inc. Common Stock,$97.95,-2.19,-2.187%,1692487,2021459385.00,United States,1995,Electronic Components,Technology,/market-activity/stocks/ntap
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,$31.06,0.6,1.97%,264312,1476252138.00,Bermuda,2016,Commercial Banks,Finance,/market-activity/stocks/ntb
NTBL,Notable Labs Ltd. Ordinary Shares,$0.975,0.005,0.515%,39533,8792804.00,Israel,2014,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/ntbl
NTCT,NetScout Systems Inc. Common Stock,$19.43,0.36,1.888%,698194,1380211080.00,United States,1999,EDP Services,Technology,/market-activity/stocks/ntct
NTES,NetEase Inc. American Depositary Shares,$93.51,1.01,1.092%,1652265,60288208474.00,China,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/ntes
NTG,Tortoise Midstream Energy Fund Inc. Common Stock,$38.082,0.8363,2.245%,4329,0.00,,2010,Finance Companies,Finance,/market-activity/stocks/ntg
NTGR,NETGEAR Inc. Common Stock,$14.26,0.11,0.777%,140563,422970865.00,United States,2003,Telecommunications Equipment,Utilities,/market-activity/stocks/ntgr
NTIC,Northern Technologies International Corporation Common Stock,$15.65,0.22,1.426%,59101,147541909.00,United States,,Industrial Specialties,Industrials,/market-activity/stocks/ntic
NTIP,Network-1 Technologies Inc. Common Stock,$1.95,0.0,0.00%,25373,45844537.00,United States,,Multi-Sector Companies,Miscellaneous,/market-activity/stocks/ntip
NTLA,Intellia Therapeutics Inc. Common Stock,$21.57,0.25,1.173%,1457105,2073015156.00,United States,2016,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/ntla
NTNX,Nutanix Inc. Class A Common Stock,$58.75,-0.78,-1.31%,2628833,14354338503.00,United States,2016,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/ntnx
NTR,Nutrien Ltd. Common Shares,$52.78,0.13,0.247%,1238572,26103044640.00,Canada,2018,Agricultural Chemicals,Industrials,/market-activity/stocks/ntr
NTRA,Natera Inc. Common Stock,$85.28,-2.0,-2.291%,2526070,10298231751.00,United States,2015,Medical Specialities,Health Care,/market-activity/stocks/ntra
NTRB,Nutriband Inc. Common Stock,$3.93,-0.11,-2.723%,26044,30784280.00,United States,,Industrial Specialties,Health Care,/market-activity/stocks/ntrb
NTRBW,Nutriband Inc. Warrant,$0.73,0.23,46.00%,625,5718200.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/ntrbw
NTRP,NextTrip Inc. Common Stock,$2.76,0.0158,0.576%,679,2584547.00,United States,,EDP Services,Technology,/market-activity/stocks/ntrp
NTRS,Northern Trust Corporation Common Stock,$81.45,0.04,0.049%,1985287,16684341397.00,United States,,Major Banks,Finance,/market-activity/stocks/ntrs
NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,$20.74,-0.12,-0.575%,28186,4248413021.00,United States,,Major Banks,Finance,/market-activity/stocks/ntrso
NTST,NetSTREIT Corp. Common Stock,$17.06,0.51,3.082%,1152754,1249164079.00,United States,2020,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/ntst
NTWK,NetSol Technologies Inc. Common  Stock,$2.61,-0.07,-2.612%,12513,29730218.00,United States,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/ntwk
NTZ,Natuzzi S.p.A.,$6.245,0.245,4.083%,1603,68786233.00,Italy,1993,Home Furnishings,Consumer Discretionary,/market-activity/stocks/ntz
NU,Nu Holdings Ltd. Class A Ordinary Shares,$10.48,-0.18,-1.689%,27072203,37728000000.00,Cayman Islands,2021,Finance: Consumer Services,Finance,/market-activity/stocks/nu
NUE,Nucor Corporation Common Stock,$191.36,0.59,0.309%,1622631,46068970280.00,United States,,Steel/Iron Ore,Industrials,/market-activity/stocks/nue
NUKK,Nukkleus Inc. Common Stock,$0.8876,-0.0394,-4.25%,43598,12337385.00,China,2020,Blank Checks,Finance,/market-activity/stocks/nukk
NUKKW,Nukkleus Inc. Warrants,$0.057,0.0,0.00%,2,792284.00,China,2020,Blank Checks,Finance,/market-activity/stocks/nukkw
NURO,NeuroMetrix Inc. Common Stock,$4.33,0.68,18.63%,254554,8601718.00,United States,2004,Medical/Dental Instruments,Health Care,/market-activity/stocks/nuro
NUS,Nu Skin Enterprises Inc. Common Stock,$13.01,0.31,2.441%,516535,642965675.00,United States,1996,Other Pharmaceuticals,Health Care,/market-activity/stocks/nus
NUTX,Nutex Health Inc. Common Stock,$0.698,0.0429,6.549%,898784,34687197.00,United States,,Retail: Computer Software & Peripheral Equipment,Technology,/market-activity/stocks/nutx
NUV,Nuveen Municipal Value Fund Inc. Common Stock,$8.51,0.04,0.472%,456299,0.00,United States,1987,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/nuv
NUVB,Nuvation Bio Inc. Class A Common Stock,$2.60,0.02,0.775%,1666752,569520169.00,United States,2020,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nuvb
NUVL,Nuvalent Inc. Class A Common Stock,$62.76,-0.3,-0.476%,1245959,4020884961.00,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nuvl
NUW,Nuveen AMT-Free Municipal Value Fund,$13.39,0.014,0.105%,31999,0.00,United States,2009,Investment Managers,Finance,/market-activity/stocks/nuw
NUWE,Nuwellis Inc. Common Stock,$0.257,-0.0034,-1.306%,239510,1747971.00,United States,,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,/market-activity/stocks/nuwe
NUZE,NuZee Inc. Common Stock,$1.2611,-0.0248,-1.929%,11690,1616397.00,United States,,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/nuze
NVAC,NorthView Acquisition Corporation Common Stock,$11.32,0.01,0.088%,120,0.00,United States,2022,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvac
NVACR,NorthView Acquisition Corporation Rights,$0.155,0.005,3.333%,2345,0.00,United States,2022,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvacr
NVACW,NorthView Acquisition Corporation Warrant,$0.08,0.009,12.676%,12501,0.00,United States,2022,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvacw
NVAX,Novavax Inc. Common Stock,$3.97,0.08,2.057%,2906707,555613978.00,United States,,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/nvax
NVCR,NovoCure Limited Ordinary Shares,$12.09,0.04,0.332%,850396,1294759593.00,Jersey,2015,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvcr
NVCT,Nuvectis Pharma Inc. Common Stock,$6.82,0.1,1.488%,44464,121183380.00,United States,2022, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/nvct
NVDA,NVIDIA Corporation Common Stock,$762.00,-84.71,-10.005%,87181652,1905000000000.00,United States,1999,Semiconductors,Technology,/market-activity/stocks/nvda
NVEC,NVE Corporation Common Stock,$78.00,-2.66,-3.298%,16221,377005278.00,United States,,Semiconductors,Technology,/market-activity/stocks/nvec
NVEE,NV5 Global Inc. Common Stock,$90.04,0.58,0.648%,132005,1433161548.00,United States,2013,Other Consumer Services,Consumer Discretionary,/market-activity/stocks/nvee
NVEI,Nuvei Corporation Subordinate Voting Shares,$32.07,0.01,0.031%,876031,4461940695.00,Canada,,Business Services,Consumer Discretionary,/market-activity/stocks/nvei
